model_name,overall_score,key_strengths,garch_type,garch_p,garch_q,distribution,AIC,BIC,loglikelihood
series_1_model_34_summary.txt,0.715957757717232,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.110)",sGARCH,1.0,1.0,sstd,2.197,2.209,-3971.741
series_3_model_110_summary.txt,0.715763124738357,"Parameter significance (0.250), Information criteria (0.193), Residual diagnostics (0.167)",gjrGARCH,2.0,2.0,norm,-0.40742,-0.39202,746.8307
series_2_model_140_summary.txt,0.7151225830271217,"Residual diagnostics (0.250), Parameter significance (0.194), Information criteria (0.106)",gjrGARCH,1.0,2.0,sstd,2.3153,2.3324,-4182.921
series_2_model_54_summary.txt,0.7147446303291479,"Residual diagnostics (0.250), Parameter significance (0.170), Information criteria (0.103)",eGARCH,2.0,1.0,norm,2.3909,2.4046,-4321.898
series_2_model_46_summary.txt,0.7137478913913928,"Residual diagnostics (0.250), Parameter significance (0.172), Information criteria (0.106)",sGARCH,2.0,2.0,sstd,2.3176,2.333,-4188.215
series_3_model_6_summary.txt,0.7135694915297819,"Parameter significance (0.212), Information criteria (0.192), Residual diagnostics (0.167)",sGARCH,2.0,1.0,norm,-0.3751,-0.36484,685.313
series_2_model_47_summary.txt,0.7133530069936102,"Residual diagnostics (0.250), Parameter significance (0.172), Information criteria (0.106)",sGARCH,2.0,2.0,sstd,2.3172,2.3326,-4187.395
series_2_model_1_summary.txt,0.7131538394449595,"Parameter significance (0.250), Residual diagnostics (0.167), Information criteria (0.103)",sGARCH,1.0,1.0,norm,2.3959,2.4027,-4334.902
series_3_model_20_summary.txt,0.7115844214349341,"Parameter significance (0.250), Residual diagnostics (0.200), Information criteria (0.196)",sGARCH,1.0,1.0,std,-0.51802,-0.50605,945.135
series_3_model_58_summary.txt,0.7104164620046297,"Parameter significance (0.240), Information criteria (0.194), Residual diagnostics (0.167)",eGARCH,1.0,2.0,norm,-0.43186,-0.41988,789.0909
series_3_model_8_summary.txt,0.7096571837144454,"Parameter significance (0.219), Residual diagnostics (0.195), Information criteria (0.192)",sGARCH,2.0,1.0,norm,-0.38087,-0.36889,696.7497
series_2_model_55_summary.txt,0.7082435801644752,"Residual diagnostics (0.250), Parameter significance (0.170), Information criteria (0.103)",eGARCH,2.0,1.0,norm,2.3907,2.4044,-4321.57
series_3_model_98_summary.txt,0.7081545046485901,"Parameter significance (0.250), Information criteria (0.193), Residual diagnostics (0.167)",gjrGARCH,1.0,1.0,norm,-0.40705,-0.39679,743.1671
series_3_model_72_summary.txt,0.7079539102179591,"Parameter significance (0.201), Information criteria (0.197), Residual diagnostics (0.194)",eGARCH,2.0,1.0,std,-0.55303,-0.53592,1011.534
series_2_model_6_summary.txt,0.7067036749957565,"Residual diagnostics (0.250), Parameter significance (0.212), Information criteria (0.103)",sGARCH,2.0,1.0,norm,2.3925,2.4028,-4326.817
series_3_model_56_summary.txt,0.7062001817102991,"Parameter significance (0.203), Residual diagnostics (0.194), Information criteria (0.194)",eGARCH,2.0,1.0,norm,-0.43967,-0.42428,805.2449
series_3_model_100_summary.txt,0.7053919444394716,"Parameter significance (0.250), Information criteria (0.193), Residual diagnostics (0.177)",gjrGARCH,1.0,1.0,norm,-0.4167,-0.40473,761.6432
series_2_model_7_summary.txt,0.7049315983841966,"Residual diagnostics (0.250), Parameter significance (0.212), Information criteria (0.103)",sGARCH,2.0,1.0,norm,2.3922,2.4025,-4326.31
series_2_model_69_summary.txt,0.7046608865886743,"Parameter significance (0.196), Residual diagnostics (0.161), Parameter stability (0.113)",eGARCH,2.0,1.0,std,2.3228,2.3365,-4198.677
series_2_model_24_summary.txt,0.7031589966697959,"Residual diagnostics (0.250), Parameter significance (0.179), Information criteria (0.106)",sGARCH,2.0,1.0,std,2.3174,2.331,-4188.725
series_2_model_44_summary.txt,0.7024608275862069,"Residual diagnostics (0.250), Parameter significance (0.195), Information criteria (0.106)",sGARCH,1.0,2.0,sstd,2.3168,2.3322,-4186.782
series_2_model_12_summary.txt,0.70230249039466,"Residual diagnostics (0.250), Parameter significance (0.156), Information criteria (0.103)",sGARCH,1.0,2.0,norm,2.3921,2.404,-4325.052
series_1_model_36_summary.txt,0.7012619692499731,"Parameter significance (0.250), Residual diagnostics (0.194), Information criteria (0.110)",sGARCH,1.0,1.0,sstd,2.1887,2.2024,-3955.816
series_1_model_76_summary.txt,0.7003942509226988,"Residual diagnostics (0.250), Parameter significance (0.203), Information criteria (0.110)",eGARCH,1.0,2.0,std,2.1721,2.1875,-3924.738
series_1_model_86_summary.txt,0.6989177896528106,"Parameter significance (0.243), Residual diagnostics (0.226), Information criteria (0.111)",eGARCH,2.0,1.0,sstd,2.1498,2.1669,-3883.219
series_2_model_77_summary.txt,0.6959319673922467,"Parameter significance (0.203), Residual diagnostics (0.155), Information criteria (0.105)",eGARCH,2.0,2.0,std,2.3234,2.3388,-4198.621
series_2_model_15_summary.txt,0.6958460503183798,"Residual diagnostics (0.250), Parameter significance (0.156), Information criteria (0.103)",sGARCH,2.0,2.0,norm,2.3923,2.4043,-4325.529
series_3_model_118_summary.txt,0.6958108329791195,"Parameter significance (0.250), Information criteria (0.195), Parameter stability (0.108)",gjrGARCH,2.0,1.0,std,-0.48617,-0.47077,889.4466
series_1_model_135_summary.txt,0.6954613710248435,"Parameter significance (0.250), Residual diagnostics (0.209), Information criteria (0.103)",gjrGARCH,2.0,1.0,sstd,2.4126,2.4297,-4359.222
series_1_model_35_summary.txt,0.6953653220685962,"Parameter significance (0.250), Residual diagnostics (0.227), Information criteria (0.110)",sGARCH,1.0,1.0,sstd,2.1964,2.2083,-3970.599
series_2_model_30_summary.txt,0.6952034446333869,"Residual diagnostics (0.250), Parameter significance (0.161), Information criteria (0.106)",sGARCH,2.0,2.0,std,2.3174,2.3311,-4188.776
series_2_model_110_summary.txt,0.6950767194020853,"Residual diagnostics (0.250), Parameter stability (0.132), Parameter significance (0.109)",gjrGARCH,2.0,2.0,norm,2.3868,2.4022,-4313.465
series_2_model_120_summary.txt,0.6950153735703245,"Parameter significance (0.250), Residual diagnostics (0.218), Information criteria (0.094)",gjrGARCH,2.0,1.0,std,2.6677,2.6848,-4821.202
series_2_model_31_summary.txt,0.6949379476640399,"Residual diagnostics (0.250), Parameter significance (0.161), Information criteria (0.106)",sGARCH,2.0,2.0,std,2.3169,2.3306,-4187.971
series_1_model_88_summary.txt,0.6943662153497998,"Parameter significance (0.231), Residual diagnostics (0.193), Information criteria (0.111)",eGARCH,2.0,1.0,sstd,2.1484,2.1672,-3879.679
series_2_model_48_summary.txt,0.6937981395151464,"Residual diagnostics (0.250), Parameter significance (0.146), Information criteria (0.106)",sGARCH,2.0,2.0,sstd,2.3174,2.3345,-4186.782
series_1_model_51_summary.txt,0.6934927592045486,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.108)",eGARCH,1.0,1.0,norm,2.2419,2.2522,-4054.146
series_2_model_126_summary.txt,0.6934022588453299,"Parameter significance (0.229), Residual diagnostics (0.112), Parameter stability (0.103)",gjrGARCH,2.0,2.0,std,2.5192,2.5363,-4552.184
series_2_model_136_summary.txt,0.6933790441222896,"Parameter significance (0.250), Residual diagnostics (0.167), Symmetric effects (0.100)",gjrGARCH,2.0,1.0,sstd,2.6598,2.6786,-4805.963
series_3_model_24_summary.txt,0.6932803806371974,"Parameter significance (0.223), Residual diagnostics (0.203), Information criteria (0.196)",sGARCH,2.0,1.0,std,-0.5191,-0.50542,948.0979
series_1_model_54_summary.txt,0.6926442258982656,"Residual diagnostics (0.250), Parameter significance (0.223), Information criteria (0.108)",eGARCH,2.0,1.0,norm,2.2408,2.2545,-4050.057
series_2_model_124_summary.txt,0.6917814241379311,"Residual diagnostics (0.250), Parameter significance (0.180), Information criteria (0.106)",gjrGARCH,1.0,2.0,std,2.3152,2.3306,-4183.777
series_2_model_81_summary.txt,0.6911025655562384,"Parameter significance (0.240), Residual diagnostics (0.150), Information criteria (0.105)",eGARCH,1.0,1.0,sstd,2.3241,2.336,-4201.883
series_3_model_78_summary.txt,0.6909025434220917,"Parameter significance (0.208), Information criteria (0.197), Residual diagnostics (0.167)",eGARCH,2.0,2.0,std,-0.54641,-0.52931,999.5482
series_2_model_105_summary.txt,0.6899433706444477,"Parameter significance (0.212), Residual diagnostics (0.167), Parameter stability (0.107)",gjrGARCH,1.0,2.0,norm,2.3914,2.4017,-4324.804
series_1_model_55_summary.txt,0.6896290950634627,"Residual diagnostics (0.250), Parameter significance (0.223), Information criteria (0.108)",eGARCH,2.0,1.0,norm,2.2408,2.2544,-4050.004
series_2_model_111_summary.txt,0.6894814483700626,"Residual diagnostics (0.250), Parameter stability (0.127), Parameter significance (0.109)",gjrGARCH,2.0,2.0,norm,2.3865,2.4019,-4312.974
series_2_model_14_summary.txt,0.6893579491360162,"Residual diagnostics (0.250), Parameter significance (0.146), Information criteria (0.103)",sGARCH,2.0,2.0,norm,2.3926,2.4046,-4326.063
series_1_model_50_summary.txt,0.6881288186320961,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.108)",eGARCH,1.0,1.0,norm,2.2419,2.2521,-4054.023
series_3_model_106_summary.txt,0.6878374298280905,"Parameter significance (0.219), Information criteria (0.193), Residual diagnostics (0.167)",gjrGARCH,1.0,2.0,norm,-0.40547,-0.3935,741.3086
series_3_model_28_summary.txt,0.6869697951845145,"Parameter significance (0.223), Residual diagnostics (0.200), Information criteria (0.196)",sGARCH,1.0,2.0,std,-0.5185,-0.50482,947.0006
series_1_model_19_summary.txt,0.6862474215174246,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.109)",sGARCH,1.0,1.0,std,2.2076,2.2179,-3992.017
series_1_model_18_summary.txt,0.6860590844228335,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.109)",sGARCH,1.0,1.0,std,2.2078,2.2181,-3992.312
series_1_model_96_summary.txt,0.6851820918577586,"Parameter significance (0.233), Residual diagnostics (0.191), Information criteria (0.111)",eGARCH,2.0,2.0,sstd,2.1487,2.1692,-3879.282
series_2_model_141_summary.txt,0.6809732941105012,"Residual diagnostics (0.167), Parameter significance (0.146), Parameter stability (0.138)",gjrGARCH,2.0,2.0,sstd,2.3222,2.3393,-4195.423
series_1_model_95_summary.txt,0.6808825022277962,"Parameter significance (0.231), Residual diagnostics (0.226), Information criteria (0.111)",eGARCH,2.0,2.0,sstd,2.1498,2.1686,-3882.286
series_1_model_94_summary.txt,0.6798028095602455,"Parameter significance (0.231), Residual diagnostics (0.226), Information criteria (0.111)",eGARCH,2.0,2.0,sstd,2.1502,2.169,-3882.968
series_1_model_64_summary.txt,0.6796505727722527,"Residual diagnostics (0.250), Parameter significance (0.243), Information criteria (0.108)",eGARCH,2.0,2.0,norm,2.2398,2.2569,-4046.198
series_3_model_62_summary.txt,0.6796451460509951,"Parameter significance (0.203), Information criteria (0.194), Residual diagnostics (0.167)",eGARCH,2.0,2.0,norm,-0.43342,-0.41802,793.916
series_1_model_62_summary.txt,0.6795908387307814,"Residual diagnostics (0.250), Parameter significance (0.242), Information criteria (0.108)",eGARCH,2.0,2.0,norm,2.2392,2.2546,-4046.217
series_1_model_59_summary.txt,0.6786906739324987,"Residual diagnostics (0.250), Parameter significance (0.240), Information criteria (0.108)",eGARCH,1.0,2.0,norm,2.2427,2.2547,-4054.607
series_1_model_63_summary.txt,0.6776683201875776,"Residual diagnostics (0.250), Parameter significance (0.242), Information criteria (0.108)",eGARCH,2.0,2.0,norm,2.2393,2.2547,-4046.302
series_3_model_18_summary.txt,0.6762324332070239,"Parameter significance (0.250), Information criteria (0.196), Residual diagnostics (0.167)",sGARCH,1.0,1.0,std,-0.51206,-0.5018,933.3372
series_3_model_70_summary.txt,0.6759304181162564,"Information criteria (0.197), Parameter significance (0.195), Residual diagnostics (0.167)",eGARCH,2.0,1.0,std,-0.54656,-0.53117,998.8198
series_1_model_119_summary.txt,0.6757832976177789,"Parameter significance (0.250), Residual diagnostics (0.197), Information criteria (0.103)",gjrGARCH,2.0,1.0,std,2.4055,2.4209,-4347.328
series_2_model_65_summary.txt,0.6754112047470949,"Parameter significance (0.237), Residual diagnostics (0.144), Information criteria (0.105)",eGARCH,1.0,1.0,std,2.3239,2.3341,-4202.515
series_1_model_72_summary.txt,0.6739212258532432,"Parameter significance (0.229), Residual diagnostics (0.228), Information criteria (0.110)",eGARCH,2.0,1.0,std,2.1673,2.1844,-3914.903
series_2_model_16_summary.txt,0.6727500773246603,"Residual diagnostics (0.250), Parameter significance (0.125), Information criteria (0.103)",sGARCH,2.0,2.0,norm,2.3926,2.4063,-4325.029
series_1_model_58_summary.txt,0.6725925529587932,"Residual diagnostics (0.250), Parameter significance (0.240), Information criteria (0.108)",eGARCH,1.0,2.0,norm,2.2427,2.2546,-4054.488
series_3_model_54_summary.txt,0.6725114219441924,"Parameter significance (0.196), Information criteria (0.194), Residual diagnostics (0.167)",eGARCH,2.0,1.0,norm,-0.433,-0.41932,792.1609
series_2_model_32_summary.txt,0.6717782927267142,"Residual diagnostics (0.250), Parameter significance (0.133), Information criteria (0.106)",sGARCH,2.0,2.0,std,2.3172,2.3326,-4187.393
series_1_model_80_summary.txt,0.6706892948252178,"Parameter significance (0.231), Residual diagnostics (0.229), Information criteria (0.110)",eGARCH,2.0,2.0,std,2.1677,2.1865,-3914.655
series_1_model_81_summary.txt,0.6706040707116074,"Parameter significance (0.250), Residual diagnostics (0.168), Information criteria (0.111)",eGARCH,1.0,1.0,sstd,2.1593,2.1712,-3903.445
series_1_model_3_summary.txt,0.6703537477077405,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.107)",sGARCH,1.0,1.0,norm,2.2796,2.2881,-4123.308
series_1_model_2_summary.txt,0.6700773956071753,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.107)",sGARCH,1.0,1.0,norm,2.2796,2.2881,-4123.321
series_2_model_9_summary.txt,0.6700501103625424,"Parameter significance (0.203), Residual diagnostics (0.167), Information criteria (0.103)",sGARCH,1.0,2.0,norm,2.3961,2.4047,-4334.412
series_1_model_71_summary.txt,0.6692855486409982,"Residual diagnostics (0.227), Parameter significance (0.227), Information criteria (0.110)",eGARCH,2.0,1.0,std,2.1669,2.1823,-3915.292
series_1_model_70_summary.txt,0.6690428379671637,"Residual diagnostics (0.227), Parameter significance (0.227), Information criteria (0.110)",eGARCH,2.0,1.0,std,2.1671,2.1825,-3915.579
series_2_model_57_summary.txt,0.6686091270568874,"Parameter significance (0.212), Residual diagnostics (0.167), Information criteria (0.103)",eGARCH,1.0,2.0,norm,2.3964,2.4067,-4333.966
series_1_model_56_summary.txt,0.6681366166454767,"Residual diagnostics (0.250), Parameter significance (0.203), Information criteria (0.108)",eGARCH,2.0,1.0,norm,2.2413,2.2567,-4050.004
series_2_model_134_summary.txt,0.667950925082371,"Parameter significance (0.250), Residual diagnostics (0.167), Symmetric effects (0.100)",gjrGARCH,2.0,1.0,sstd,2.5919,2.609,-4684.015
series_1_model_78_summary.txt,0.6677601376711417,"Parameter significance (0.229), Residual diagnostics (0.227), Information criteria (0.110)",eGARCH,2.0,2.0,std,2.1675,2.1846,-3915.372
series_2_model_135_summary.txt,0.6667937234033247,"Parameter significance (0.250), Residual diagnostics (0.185), Information criteria (0.099)",gjrGARCH,2.0,1.0,sstd,2.5088,2.5259,-4533.439
series_1_model_7_summary.txt,0.6667084738576698,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.107)",sGARCH,2.0,1.0,norm,2.2775,2.2877,-4118.523
series_1_model_6_summary.txt,0.666543235675887,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.107)",sGARCH,2.0,1.0,norm,2.2775,2.2878,-4118.596
series_1_model_126_summary.txt,0.6648513257180599,"Parameter significance (0.250), Residual diagnostics (0.220), Information criteria (0.103)",gjrGARCH,2.0,2.0,std,2.3845,2.4016,-4308.36
series_1_model_136_summary.txt,0.664088320287271,"Parameter significance (0.250), Residual diagnostics (0.150), Information criteria (0.103)",gjrGARCH,2.0,1.0,sstd,2.3926,2.4115,-4322.088
series_1_model_65_summary.txt,0.6627524654905786,"Parameter significance (0.250), Residual diagnostics (0.167), Information criteria (0.110)",eGARCH,1.0,1.0,std,2.1752,2.1855,-3933.365
series_3_model_32_summary.txt,0.6602283525185463,"Residual diagnostics (0.205), Information criteria (0.196), Parameter significance (0.188)",sGARCH,2.0,2.0,std,-0.51867,-0.50328,948.3078
series_1_model_52_summary.txt,0.6589643659893778,"Residual diagnostics (0.250), Parameter significance (0.219), Information criteria (0.108)",eGARCH,1.0,1.0,norm,2.2424,2.2544,-4053.994
series_1_model_77_summary.txt,0.6580005146644895,"Parameter significance (0.234), Residual diagnostics (0.167), Information criteria (0.110)",eGARCH,2.0,2.0,std,2.174,2.1894,-3928.145
series_1_model_73_summary.txt,0.657033710396966,"Parameter significance (0.250), Residual diagnostics (0.167), Information criteria (0.110)",eGARCH,1.0,2.0,std,2.1761,2.1881,-3933.888
series_1_model_144_summary.txt,0.6570217314586005,"Parameter significance (0.250), Residual diagnostics (0.180), Information criteria (0.102)",gjrGARCH,2.0,2.0,sstd,2.4144,2.4349,-4360.519
series_2_model_49_summary.txt,0.6569941394541637,"Parameter significance (0.203), Residual diagnostics (0.167), Information criteria (0.103)",eGARCH,1.0,1.0,norm,2.3962,2.4047,-4334.51
series_1_model_132_summary.txt,0.6556874085346667,"Residual diagnostics (0.236), Parameter significance (0.227), Information criteria (0.111)",gjrGARCH,1.0,1.0,sstd,2.1595,2.1749,-3901.795
series_1_model_22_summary.txt,0.6535102711854274,"Parameter significance (0.250), Residual diagnostics (0.235), Information criteria (0.109)",sGARCH,2.0,1.0,std,2.2044,2.2164,-3985.157
series_3_model_22_summary.txt,0.6535028436226558,"Parameter significance (0.219), Information criteria (0.196), Residual diagnostics (0.167)",sGARCH,2.0,1.0,std,-0.51276,-0.50079,935.6091
series_1_model_23_summary.txt,0.6526970886216993,"Parameter significance (0.250), Residual diagnostics (0.234), Information criteria (0.109)",sGARCH,2.0,1.0,std,2.2042,2.2162,-3984.769
series_2_model_8_summary.txt,0.6523670240724835,"Residual diagnostics (0.250), Parameter significance (0.156), Information criteria (0.103)",sGARCH,2.0,1.0,norm,2.3925,2.4045,-4325.835
series_1_model_93_summary.txt,0.6523545097180556,"Parameter significance (0.229), Residual diagnostics (0.164), Information criteria (0.111)",eGARCH,2.0,2.0,sstd,2.1583,2.1754,-3898.605
series_3_model_26_summary.txt,0.6520537213608584,"Parameter significance (0.219), Information criteria (0.196), Residual diagnostics (0.167)",sGARCH,1.0,2.0,std,-0.51241,-0.50044,934.9714
series_1_model_99_summary.txt,0.651516903215457,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.108)",gjrGARCH,1.0,1.0,norm,2.2498,2.26,-4068.328
series_1_model_98_summary.txt,0.650503192230852,"Parameter significance (0.250), Residual diagnostics (0.250), Information criteria (0.108)",gjrGARCH,1.0,1.0,norm,2.2496,2.2599,-4068.093
series_3_model_16_summary.txt,0.6500322450974261,"Parameter significance (0.196), Residual diagnostics (0.195), Information criteria (0.192)",sGARCH,2.0,2.0,norm,-0.38031,-0.36663,696.7497
series_1_model_87_summary.txt,0.6490969677038274,"Residual diagnostics (0.226), Parameter significance (0.194), Information criteria (0.111)",eGARCH,2.0,1.0,sstd,2.1494,2.1665,-3882.541
series_1_model_131_summary.txt,0.6476121576252103,"Residual diagnostics (0.250), Parameter significance (0.223), Information criteria (0.111)",gjrGARCH,1.0,1.0,sstd,2.1599,2.1735,-3903.506
series_1_model_38_summary.txt,0.6431916765669982,"Parameter significance (0.250), Residual diagnostics (0.215), Information criteria (0.110)",sGARCH,2.0,1.0,sstd,2.1932,2.2069,-3963.954
series_1_model_89_summary.txt,0.6427557741139837,"Parameter significance (0.223), Residual diagnostics (0.168), Information criteria (0.111)",eGARCH,1.0,2.0,sstd,2.1602,2.1738,-3904.047
series_3_model_14_summary.txt,0.6421845372641022,"Information criteria (0.192), Parameter significance (0.188), Residual diagnostics (0.167)",sGARCH,2.0,2.0,norm,-0.37455,-0.36258,685.313
series_1_model_8_summary.txt,0.64210105017241,"Parameter significance (0.250), Residual diagnostics (0.223), Information criteria (0.107)",sGARCH,2.0,1.0,norm,2.2775,2.2895,-4117.569
series_1_model_60_summary.txt,0.6408615900240703,"Residual diagnostics (0.250), Parameter significance (0.205), Information criteria (0.108)",eGARCH,1.0,2.0,norm,2.2432,2.2569,-4054.46
series_1_model_130_summary.txt,0.6407895816467728,"Residual diagnostics (0.250), Parameter significance (0.223), Information criteria (0.111)",gjrGARCH,1.0,1.0,sstd,2.1601,2.1738,-3903.971
series_3_model_122_summary.txt,0.6401506089793495,"Parameter significance (0.223), Information criteria (0.197), Residual diagnostics (0.167)",gjrGARCH,1.0,2.0,std,-0.53543,-0.52174,977.6592
series_1_model_14_summary.txt,0.637856789009862,"Residual diagnostics (0.250), Parameter significance (0.219), Information criteria (0.107)",sGARCH,2.0,2.0,norm,2.2774,2.2893,-4117.33
series_1_model_15_summary.txt,0.6378554077225371,"Residual diagnostics (0.250), Parameter significance (0.219), Information criteria (0.107)",sGARCH,2.0,2.0,norm,2.2773,2.2893,-4117.268
series_1_model_20_summary.txt,0.6376414558501922,"Parameter significance (0.250), Residual diagnostics (0.198), Information criteria (0.109)",sGARCH,1.0,1.0,std,2.205,2.217,-3986.305
series_1_model_114_summary.txt,0.6363142987924825,"Residual diagnostics (0.250), Parameter significance (0.219), Information criteria (0.110)",gjrGARCH,1.0,1.0,std,2.1761,2.1881,-3933.936
series_1_model_115_summary.txt,0.6342608264954642,"Residual diagnostics (0.250), Parameter significance (0.219), Information criteria (0.110)",gjrGARCH,1.0,1.0,std,2.1761,2.188,-3933.847
series_2_model_37_summary.txt,0.6335609741131902,"Parameter significance (0.219), Residual diagnostics (0.167), Information criteria (0.105)",sGARCH,2.0,1.0,sstd,2.3246,2.3365,-4202.765
series_2_model_61_summary.txt,0.6332581841558573,"Residual diagnostics (0.167), Parameter significance (0.143), Parameter stability (0.121)",eGARCH,2.0,2.0,norm,2.3958,2.4095,-4330.807
series_1_model_42_summary.txt,0.633249865080386,"Residual diagnostics (0.250), Parameter significance (0.223), Information criteria (0.109)",sGARCH,1.0,2.0,sstd,2.1978,2.2115,-3972.238
series_1_model_143_summary.txt,0.6320278636325267,"Parameter significance (0.250), Residual diagnostics (0.114), Information criteria (0.102)",gjrGARCH,2.0,2.0,sstd,2.4254,2.4443,-4381.475
series_2_model_125_summary.txt,0.6300178879943877,"Residual diagnostics (0.167), Parameter significance (0.133), Information criteria (0.105)",gjrGARCH,2.0,2.0,std,2.3222,2.3376,-4196.477
series_2_model_137_summary.txt,0.6298705033699071,"Parameter significance (0.223), Residual diagnostics (0.167), Information criteria (0.105)",gjrGARCH,1.0,2.0,sstd,2.3222,2.3359,-4197.486
series_1_model_26_summary.txt,0.6285434959090238,"Residual diagnostics (0.250), Parameter significance (0.219), Information criteria (0.109)",sGARCH,1.0,2.0,std,2.2086,2.2206,-3992.786
series_1_model_27_summary.txt,0.6284034571281639,"Residual diagnostics (0.250), Parameter significance (0.219), Information criteria (0.109)",sGARCH,1.0,2.0,std,2.2084,2.2204,-3992.491
series_1_model_49_summary.txt,0.6279842864207822,"Parameter significance (0.250), Residual diagnostics (0.168), Information criteria (0.108)",eGARCH,1.0,1.0,norm,2.2466,2.2552,-4063.616
series_2_model_128_summary.txt,0.6272386920606178,"Parameter significance (0.231), Parameter stability (0.112), Information criteria (0.100)",gjrGARCH,2.0,2.0,std,2.4825,2.5013,-4484.777
series_1_model_33_summary.txt,0.6256152604392353,"Parameter significance (0.250), Residual diagnostics (0.173), Information criteria (0.109)",sGARCH,1.0,1.0,sstd,2.2043,2.2146,-3986.002
series_2_model_142_summary.txt,0.6247227691427425,"Parameter significance (0.231), Residual diagnostics (0.151), Information criteria (0.102)",gjrGARCH,2.0,2.0,sstd,2.4279,2.4467,-4385.855
series_1_model_16_summary.txt,0.6211185663408706,"Residual diagnostics (0.227), Parameter significance (0.223), Information criteria (0.107)",sGARCH,2.0,2.0,norm,2.2774,2.291,-4116.289
series_1_model_11_summary.txt,0.6205610246535924,"Residual diagnostics (0.250), Parameter significance (0.212), Information criteria (0.107)",sGARCH,1.0,2.0,norm,2.2805,2.2907,-4123.903
series_1_model_10_summary.txt,0.6204061916006162,"Residual diagnostics (0.250), Parameter significance (0.212), Information criteria (0.107)",sGARCH,1.0,2.0,norm,2.2805,2.2907,-4123.915
series_1_model_30_summary.txt,0.6200989031716869,"Residual diagnostics (0.236), Parameter significance (0.214), Information criteria (0.109)",sGARCH,2.0,2.0,std,2.2047,2.2183,-3984.648
series_1_model_31_summary.txt,0.6193517711733268,"Residual diagnostics (0.235), Parameter significance (0.214), Information criteria (0.109)",sGARCH,2.0,2.0,std,2.2045,2.2181,-3984.276
series_1_model_139_summary.txt,0.6186791295445115,"Residual diagnostics (0.250), Parameter significance (0.203), Information criteria (0.111)",gjrGARCH,1.0,2.0,sstd,2.1607,2.1761,-3903.993
series_1_model_102_summary.txt,0.6166379516508688,"Parameter significance (0.250), Residual diagnostics (0.167), Symmetric effects (0.100)",gjrGARCH,2.0,1.0,norm,2.9314,2.9451,-5300.846
series_1_model_117_summary.txt,0.6153815309009072,"Parameter significance (0.250), Residual diagnostics (0.110), Information criteria (0.102)",gjrGARCH,2.0,1.0,std,2.4213,2.435,-4377.032
series_2_model_53_summary.txt,0.6153573297845275,"Residual diagnostics (0.167), Parameter significance (0.146), Information criteria (0.103)",eGARCH,2.0,1.0,norm,2.3953,2.4072,-4330.83
series_1_model_46_summary.txt,0.6153378600863867,"Parameter significance (0.219), Residual diagnostics (0.216), Information criteria (0.110)",sGARCH,2.0,2.0,sstd,2.1935,2.2089,-3963.473
series_3_model_30_summary.txt,0.615273436967052,"Information criteria (0.196), Parameter significance (0.179), Residual diagnostics (0.167)",sGARCH,2.0,2.0,std,-0.51231,-0.49863,935.7951
series_1_model_104_summary.txt,0.6147538958146703,"Parameter significance (0.250), Residual diagnostics (0.171), Symmetric effects (0.100)",gjrGARCH,2.0,1.0,norm,2.9575,2.9728,-5346.948
series_1_model_107_summary.txt,0.6143381554628238,"Residual diagnostics (0.250), Parameter significance (0.219), Information criteria (0.108)",gjrGARCH,1.0,2.0,norm,2.2506,2.2626,-4068.876
series_2_model_21_summary.txt,0.6135618208774823,"Parameter significance (0.212), Residual diagnostics (0.167), Information criteria (0.105)",sGARCH,2.0,1.0,std,2.3244,2.3347,-4203.545
series_1_model_61_summary.txt,0.6134452669950529,"Parameter significance (0.241), Residual diagnostics (0.168), Information criteria (0.108)",eGARCH,2.0,2.0,norm,2.2435,2.2572,-4054.929
series_1_model_110_summary.txt,0.6132334329782303,"Residual diagnostics (0.250), Parameter significance (0.195), Information criteria (0.108)",gjrGARCH,2.0,2.0,norm,2.2468,2.2622,-4059.946
series_1_model_106_summary.txt,0.6129837086431412,"Residual diagnostics (0.250), Parameter significance (0.219), Information criteria (0.108)",gjrGARCH,1.0,2.0,norm,2.2505,2.2625,-4068.641
series_1_model_138_summary.txt,0.6114646714623329,"Residual diagnostics (0.250), Parameter significance (0.203), Information criteria (0.111)",gjrGARCH,1.0,2.0,sstd,2.1609,2.1763,-3904.458
series_2_model_5_summary.txt,0.6104617182013016,"Parameter significance (0.203), Residual diagnostics (0.167), Information criteria (0.103)",sGARCH,2.0,1.0,norm,2.3967,2.4052,-4335.391
series_1_model_43_summary.txt,0.6100547731565721,"Residual diagnostics (0.227), Parameter significance (0.223), Information criteria (0.109)",sGARCH,1.0,2.0,sstd,2.1972,2.2109,-3971.096
